list_link,list_title,video_link,video_title,program_name,date,video_title_old,tone_words,negative_tone,negative_saldo,tone_words_neg,video_number,first_last_three,first_half,Poroh,Ze,month,Ze_neg,Poroh_neg
https://www.youtube.com/watch?v=aOyydVhuMnk&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN,ТСН.19:30 за 26 серпня 2019 року,https://www.youtube.com/watch?v=lOfAOGM7sY0&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN&index=13,небо іспанський майоркою розминулися вертоліт приватний літак ухо загинути,ТСН.19:30,2019-08-26,"У небі над іспанською Майоркою не розминулися вертоліт і приватний літак, усі загинули",['загинути'],True,True,['загинути'],13,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=aOyydVhuMnk&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN,ТСН.19:30 за 26 серпня 2019 року,https://www.youtube.com/watch?v=5edAg7R1cuw&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN&index=14,український пілот перелетів невеликий старий літак лас вегаса житомира,ТСН.19:30,2019-08-26,Український пілот перелетів на невеликому старому літаку з Лас-Вегаса до Житомира,['невеликий'],True,True,['невеликий'],14,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=aOyydVhuMnk&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN,ТСН.19:30 за 26 серпня 2019 року,https://www.youtube.com/watch?v=d8sLu-QR55g&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN&index=15,марафон незалежність подивитися мільйон глядач,ТСН.19:30,2019-08-26,"Марафон ТСН ""Незалежність"" подивилися мільйони глядачів ""1+1""",['мільйон'],False,False,[],15,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=aOyydVhuMnk&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN,ТСН.19:30 за 26 серпня 2019 року,https://www.youtube.com/watch?v=uzPI0DwYxWk&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN&index=16,павло зібров вдруге одружитися свій нинішній дружина,ТСН.19:30,2019-08-26,Павло Зібров вдруге одружився на своїй нинішній дружині,[],False,False,[],16,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=aOyydVhuMnk&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN,ТСН.19:30 за 26 серпня 2019 року,https://www.youtube.com/watch?v=JAfhjYivjhc&list=PL1neMztLSbMODrP-DM8FNzWJj6XAkXGpN&index=17,останній тиждень літо порадувати теплий сухий погода,ТСН.19:30,2019-08-26,Останній тиждень літа порадує теплою та сухою погодою,['порадувати'],False,False,[],17,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=1,незалежність україна відсвяткувала свій народження,ТСН.Тиждень,2019-08-25,28 років незалежності: Україна відсвяткувала свій День народження,[],False,False,[],1,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=eN-Fus4rQI4&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=2,порошенко розкритикував зеленський відмова парад незалежність,ТСН.Тиждень,2019-08-25,Порошенко розкритикував Зеленського за відмову від параду до Дня Незалежності,[],False,False,[],2,first,True,True,True,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=TfW1NNZf-lI&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=3,убивче перемир'я бой загинути боєць зсу український піхотинці знищити позиція противник,ТСН.Тиждень,2019-08-25,"Убивче перемир'я: в бою загинув боєць ЗСУ, а українські піхотинці знищили дві позиції противника","['загинути', 'знищити', 'противник']",True,True,"['загинути', 'знищити', 'противник']",3,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=TJWENoq9n5w&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=4,зеленський перемога програш,ТСН.Тиждень,2019-08-25,Перші 100 днів Зеленського: перемога чи програш,['перемога'],False,False,[],4,middle,True,False,True,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=aOZyEsGD4-4&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=5,тиждень скласти узагальнений портрет депутат верховний рада скликання,ТСН.Тиждень,2019-08-25,ТСН.Тиждень склав узагальнений портрет депутата Верховної Ради 9 скликання,['верховний'],False,False,[],5,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=U9TiQV0r9rY&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=6,восени здорожчати тариф деякий городина бензин експерт,ТСН.Тиждень,2019-08-25,"Восени можуть здорожчати тарифи, деяка городина та бензин - експерти",['здорожчати'],True,True,['здорожчати'],6,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=YACUu1tQJXE&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=7,зарплатню отримувати новообрані депутат,ТСН.Тиждень,2019-08-25,Яку зарплатню отримуватимуть новообрані депутати,[],False,False,[],7,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=Jumsz9R6eco&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=8,саміт g7 новий гонка озброєння торг ґренландію політичний гра міжнародний арена,ТСН.Тиждень,2019-08-25,"Саміт G7, нова гонка озброєнь, торги за Ґренландію – політичні ігри на міжнародній арені",['озброєння'],True,True,['озброєння'],8,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=-JXvS5ll81Y&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=9,фекальній міна переповнений відстійники затопити гектар ліса київ,ТСН.Тиждень,2019-08-25,Життя на фекальній міні: переповнені відстійники затопили гектари лісу біля Києва,"['міна', 'затопити']",True,True,"['міна', 'затопити']",9,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=loYS0-rPSEk&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=10,запобігти смертельний пожежа одеський готель токіо стар,ТСН.Тиждень,2019-08-25,"Чи можна було запобігти смертельній пожежі в одеському готелі ""Токіо Стар""",['смертельний'],True,True,['смертельний'],10,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=MYCvhrMS0MI&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=11,федір орбіта плавучий чорнобиль відвідини титаніка новина онлайн трансляція,ТСН.Тиждень,2019-08-25,"Федір на орбіті, плавучий Чорнобиль, відвідини ""Титаніка"" – новини з онлайн-трансляції",[],False,False,[],11,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=M4k05rwSIR4&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=12,величезний шматок автомобільний міст провалитися околиця харкова,ТСН.Тиждень,2019-08-25,Величезний шматок автомобільного мосту провалився на околиці Харкова,"['величезний', 'провалитися']",True,False,['провалитися'],12,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=sbQ7eerhN70&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=13,погодні аномалія температурний рекорди українець/нка адаптуватись зміна клімат,ТСН.Тиждень,2019-08-25,Погодні аномалії та температурні рекорди: як українцям адаптуватись до змін клімату,[],False,False,[],13,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=W-pQJClIKAM&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-,ТСН.Тиждень за 25 серпня 2019 року,https://www.youtube.com/watch?v=2dymqNNybG0&list=PL1neMztLSbMPZLSFG4mtYTVlEhEmUkwk-&index=14,метеозалежність продовження спека обіцяти синоптики останній серпневий тиждень,ТСН.Тиждень,2019-08-25,Метеозалежність: продовження спеки обіцяють синоптики в останній серпневий тиждень,[],False,False,[],14,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=1,незвичний гімн промова зеленський нагородження найкращий минути хід гідність київ,ТСН.19:30,2019-08-24,"Незвичний гімн, промова Зеленського, нагородження найкращих: як минув Хід гідності у Києві","['нагородження', 'гідність']",False,False,[],1,first,True,False,True,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=4fyugxgbI20&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=2,десяток тисяча взяти участь марш захисник україна незалежність,ТСН.19:30,2019-08-24,Десятки тисяч людей взяли участь у Марші захисників України до Дня Незалежності,[],False,False,[],2,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=Hx4MsTXbtsc&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=3,ворожий подарунок передовий бойовик використовувати ударний дрони,ТСН.19:30,2019-08-24,"Ворожі ""подарунки"": на передовій бойовики використовують ударні дрони","['ворожий', 'подарунок', 'бойовик', 'ударний']",True,True,"['ворожий', 'бойовик', 'ударний']",3,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=UK3IrdYDq_8&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=4,ранній зоря покинутий село луганщині найсхідніша точок україна,ТСН.19:30,2019-08-24,"Рання Зоря – покинуте село на Луганщині, або найсхідніша точка України",[],False,False,[],4,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=05v4Ge6H5U0&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=5,кіровоградщині черкащині знаходитися центр україна,ТСН.19:30,2019-08-24,На Кіровоградщині чи на Черкащині: де знаходиться центр України,[],False,False,[],5,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=Qvk2c4cxrMg&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=6,святкувати бажати незалежність закарпатті,ТСН.19:30,2019-08-24,Як святкували та що бажали в День Незалежності на Закарпатті,['святкувати'],False,False,[],6,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=0ljeN0s-vbk&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=7,річний боєць андрій волос посмертно отримати зіркий герой україна,ТСН.19:30,2019-08-24,22-річний боєць Андрій Волос посмертно отримав зірку Героя України,['герой'],False,False,[],7,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=2xGgFUQOg24&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=8,зеленський підписати указ становлення пам'ять захисник україна,ТСН.19:30,2019-08-24,Зеленський підписав указ про становлення Дня пам'яті захисників України,[],False,False,[],8,middle,True,False,True,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=QD32Ao6e3aA&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=9,середмісті київ тривати святкування незалежність,ТСН.19:30,2019-08-24,У середмісті Києва тривають святкування Дня Незалежності,['святкування'],False,False,[],9,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=hW3Z446nKzs&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=10,рожевий озеро херсонщині місце зникати хвороба являтися надія,ТСН.19:30,2019-08-24,"Рожеве озеро на Херсонщині - місце, де зникають хвороби і з’являється надія","['хвороба', 'надія']",True,False,['хвороба'],10,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=jq02P9VoY4I&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=11,прикордонник анатолій чернігівщини відповідальний робота любов батьківщина,ТСН.19:30,2019-08-24,Прикордонник Анатолій з Чернігівщини про відповідальну роботу і любов до Батьківщини,['любов'],False,False,[],11,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=0TXddJ9IRug&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=12,поромник річний стаж чернігівщині розповісти свій екзотичний робота,ТСН.19:30,2019-08-24,Поромник з 30-річним стажем на Чернігівщині розповів про свою екзотичну роботу,[],False,False,[],12,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=67GdVfkd5ZY&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=13,історія колоритних рятівників традиція звичай закарпаття,ТСН.19:30,2019-08-24,Історії колоритних рятівників традицій та звичаїв Закарпаття,[],False,False,[],13,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=1MzAjM0kozs&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=14,ухо януковича мережа з'явитися фото український президент,ТСН.19:30,2019-08-24,"Усі, крім Януковича: у Мережі з'явилося фото п'яти українських президентів",[],False,False,[],14,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=zIREdB1_VVs&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=15,віталій марків італійський ґрати привітати україна народження,ТСН.19:30,2019-08-24,Віталій Марків з-за італійських ґрат привітав Україну з днем народження,[],False,False,[],15,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=eb3bihMgOGI&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=16,полярники станція вернадського привітати українець свято,ТСН.19:30,2019-08-24,Полярники зі станції Вернадського привітали українців зі святом,['свято'],False,False,[],16,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=vg41Qj8B5gw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=17,нащадок козацький рід біолог познайомитися директор асканії нови,ТСН.19:30,2019-08-24,Нащадок козацького роду і біолог – ТСН познайомилась із директором Асканії-Нови,[],False,False,[],17,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=EH7PQD7Cnas&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=18,марічка падалко стати хрещений маленький переселенки луганщини,ТСН.19:30,2019-08-24,Як Марічка Падалко стала хрещеною для маленької переселенки з Луганщини,[],False,False,[],18,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=lt2NQPXAvoI&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=19,благодійний забігти вишиванках відбутися столиця незалежність,ТСН.19:30,2019-08-24,Благодійний забіг у вишиванках відбувся у столиці в День Незалежності,['благодійний'],False,False,[],19,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=fqCHyjbuFtQ&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=20,знайти найцентровішу хата україна довідатися мешкати,ТСН.19:30,2019-08-24,"ТСН знайшла найцентровішу хату України та довідалась, хто там мешкає",[],False,False,[],20,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=m8QrX62g2Zc&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=21,київ незалежність влаштувати вітрильну регату дніпрі,ТСН.19:30,2019-08-24,У Києві до Дня Незалежності влаштували вітрильну регату на Дніпрі,[],False,False,[],21,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=3oZXzKXyiq4&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=22,сша нагода незалежність україна відбутися забігти вишиванках,ТСН.19:30,2019-08-24,У США з нагоди Дня Незалежності України відбувся забіг у вишиванках,[],False,False,[],22,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=UUpeboP0SUw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV,ТСН.19:30 за 24 серпня 2019 року,https://www.youtube.com/watch?v=P3zm3DzHALw&list=PL1neMztLSbMN36fqbR5ilEZ3Lbf2WMyWV&index=23,голубіти одночасно випустити небо прикарпатті,ТСН.19:30,2019-08-24,1200 голубів одночасно випустили в небо на Прикарпатті,[],False,False,[],23,last,False,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=1,мата героїня тримати ланцюг зв'язувати скотчем свій прийомних діти,ТСН.19:30,2019-08-23,Мати-героїня тримала на ланцюгу та зв'язувала скотчем своїх прийомних дітей,[],False,False,[],1,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=B36LCvsV7ck&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=2,невідомий жорстоко побити водій пасажир іномарки бо змогти поділити смуга дорога,ТСН.19:30,2019-08-23,"Невідомі жорстоко побили водія та пасажира іномарки, бо не змогли поділити смугу на дорозі",['побити'],True,True,['побити'],2,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=yfP88nKRfWA&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=3,бранець кремля повернутися україна кінець місяць,ТСН.19:30,2019-08-23,Бранці Кремля можуть повернутися до України вже до кінця місяця,[],False,False,[],3,first,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=KWBA7M1AreM&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=4,попри обстріл боєць передовий піднімати синьо жовтий прапор,ТСН.19:30,2019-08-23,"Попри обстріли, бійці на передовій піднімають синьо-жовті прапори",['обстріл'],True,True,['обстріл'],4,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=BZph8sWn9n0&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=5,синьо жовтий україна відзначати державний прапор різний куточок країна,ТСН.19:30,2019-08-23,Синьо-жовта Україна: як відзначали День державного прапора в різних куточках країни,[],False,False,[],5,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=wYEitVHLzzA&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=6,зеленський спростувати чутка ліквідація міністерство справа ветеран,ТСН.19:30,2019-08-23,Зеленський спростував чутки про ліквідацію Міністерства в справах ветеранів,['ліквідація'],True,True,['ліквідація'],6,middle,True,False,True,8,True,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=KSRfyn9PnHY&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=7,річний хлопець повісився борг свій народження,ТСН.19:30,2019-08-23,29-річний хлопець повісився через борги у день свого народження,['борг'],True,True,['борг'],7,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=gx5VuGoFumk&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=8,львів патрульні збити двоє жінка зебрі,ТСН.19:30,2019-08-23,У Львові патрульні збили двох жінок просто на зебрі,['збити'],True,True,['збити'],8,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=4Ctio2bUlqc&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=9,аваков звільнити керівник управління національний поліція область,ТСН.19:30,2019-08-23,Аваков звільнив керівників управлінь Національної поліції в чотирьох областях,[],False,False,[],9,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=F1jqfcqEypk&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=10,житомирщині зробити дорогий суміш призначений зимовий посипання магістраль,ТСН.19:30,2019-08-23,"На Житомирщині зробили дорогу із суміші, призначеної для зимового посипання магістралей",['дорогий'],False,False,[],10,middle,True,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=rjsyYTtgS28&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=11,чоловік вулиця розважався зброя влучити собака вигулював господарити,ТСН.19:30,2019-08-23,"Чоловік посеред вулиці розважався зі зброєю і влучив у собаку, якого вигулював господар",['зброя'],True,True,['зброя'],11,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=4z1iaBybhEg&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=12,мережа з'явитися відео кличко піднімати тост дружба скандальним забудовником,ТСН.19:30,2019-08-23,"У Мережі з'явилося відео, на якому Кличко піднімає тост за дружбу зі скандальним забудовником",[],False,False,[],12,middle,False,False,False,8,False,False
https://www.youtube.com/watch?v=DMx-G3Zs_EE&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M,ТСН.19:30 за 23 серпня 2019 року,https://www.youtube.com/watch?v=YmsWld19-rg&list=PL1neMztLSbMP6iaNPwK34Bwng8sFETp_M&index=13,самий будівельник зупинити стихійний перебудова житло багатоповерхівках,ТСН.19:30,2019-08-23,Самі собі будівельники: як зупинити стихійну перебудову житла у багатоповерхівках,[],False,False,[],13,middle,False,False,False,8,False,False
